10000
17514
17698
18150
23780
24249
24253
173
4686
4721
7511
9351
9355
9365
9609
9614
9617
19809
23576
23749
24247
25151
29384
29726
34407
45474
47794
6619
9957
10099
10474
11383
11608
12414
12703
15169
15533
15594
15743
15988
17506
17660
17824
17941
18282
20500
20773
20940
20976
21099
21345
23504
24167
24875
24931
29328
29527
30071
30844
34245
38621
39202
39621
40963
42689
2527
2706
3856
4675
4677
4680
5410
6083
6175
6895
7506
7522
7527
790
8069
8912
8918
9153
9269
9513
9600
9808
9906
9925
9993
9997
24288
18126
22822
23783
17673
23967
7516
7524
9225
7682
17529
2503
2513
2523
18125
18127
37910
55372
9367
2526
17940
24278
4673
17707
47065
18266
23661
18260
18121
4704
7687
37892
9601
9604
17893
4609
7535
7710
17710
18182
18185
18422
10848
14589
26803
31334
36504
36856
38478
40475
46294
12111
10118
18530
7752
34655
12654
13213
14492
15444
21519
34486
35228
35456
38032
39556
65012
29752
34763
15670
34288
11922
13331
17346
32354
3661
9231
3605
6735
7012
7610
9246
13332
30212
37915
10001
17691
17950
17955
18068
18074
18134
23761
23774
2515
38634
38670
4723
4777
7521
7672
26415
25152
20144
12008
40528
14340
8075
14277
18149
10012
10019
23940
18151
18258
24295
109
17939
18094
18278
23621
23634
23637
24319
4249
45675
4983
7054
7502
9357
9999
714
11403
23131
12222
17686
22612
31800
4355
23777
9352
12701
36032
24229
17528
18124
18274
24047
38643
55378
23829
10013
24291
112
44066
41552
42579
12486
12660
15696
31732
42440
44208
44498
47262
48359
49103
13810
15802
12076
55303
16638
18417
38843
9831
24161
9216
9674
17554
18179
4782
4783
9244
17447
125
14343
17453
17483
17748
17825
17903
21433
23154
23682
24216
24515
24574
30337
38191
38219
45185
45189
45271
45335
45415
45433
45469
45487
45591
45774
45815
45841
45916
3918
4758
6468
7991
9396
9430
9796
9836
20080
20414
22758
22808
25949
27345
31529
33487
40260
50146
50323
4874
20547
20718
12357
12945
15542
16298
21478
21788
24586
25286
28788
29096
45037
47143
65533
8737
8902
9150
32641
24016
23920
27281
31688
45165
35181
31065
31619
25364
36906
6127
12871
29664
31452
36998
35568
31416
39919
38325
39015
24634
41833
47935
43158
45536
37972
16815
16276
19786
20634
30889
8582
25255
1547
1841
11342
11856
12510
12625
12682
12759
12813
12931
12941
13222
15372
15486
15517
15540
15704
15763
16095
16277
16552
20504
20665
20792
20899
21040
21413
21928
23047
24592
24909
24951
25279
25560
28763
28979
29141
29145
29408
30787
30915
31204
31259
31333
31547
31615
32241
32523
33810
34391
34457
34673
3573
35803
36884
3745
39155
39373
39944
40028
41135
41625
42557
42605
43066
43329
43407
43566
43683
44314
44355
44570
44788
45031
45166
46281
46302
47138
47215
47435
47446
48132
48153
49034
49109
49234
49639
49651
50249
51401
51853
53339
5764
6821
8282
8351
8373
8442
8559
8939
9137
21949
1120
12480
33955
42040
5609
559
17802
10154
17595
18298
7560
9452
9686
3784
10036
10058
10156
10167
10170
10185
10190
10191
10197
17570
17582
17592
17599
17608
17836
17841
17856
17877
23562
23573
38100
38392
38403
38408
38420
38428
38686
38703
38704
45983
45989
4790
55584
7562
7622
9271
9319
9322
