1	2	p2c
1	1614	p2p
1	11537	p2p
1	21616	p2c
1	38193	p2p
1	44882	p2p
2	3	p2c
2	28331	p2p
2	263087	p2c
3	4	p2p
3	291	p2p
3	293	p2p
3	3431	p2p
3	28207	p2p
4	5	p2c
4	24863	p2c
6	9116	p2p
6	11889	p2p
14	6667	p2p
14	7795	p2p
14	8928	p2p
14	9002	p2p
14	9848	p2p
14	12008	p2p
14	15570	p2p
14	35994	p2p
18	276	p2p
18	26468	p2p
21	9564	p2p
21	38561	p2p
21	45867	p2p
21	55542	p2p
24	293	p2p
24	7575	p2p
24	10343	p2c
24	11017	p2c
24	11537	p2p
26	33207	p2c
30	41095	p2p
32	71	p2p
32	3561	p2p
32	46750	p2c
34	2	p2c
34	10466	p2p
35	5691	p2c
39	1803	p2p
42	27	p2c
42	187	p2c
42	251	p2p
42	293	p2p
42	553	p2p
42	701	p2p
42	703	p2p
42	715	p2c
42	852	p2p
42	1103	p2p
42	1273	p2p
42	1280	p2p
42	1764	p2p
42	1853	p2p
42	1916	p2p
42	2497	p2p
42	2516	p2p
42	2603	p2p
42	3257	p2p
42	3269	p2p
42	3303	p2p
42	3330	p2p
42	3333	p2p
42	3491	p2p
42	3741	p2p
42	4181	p2p
42	4558	p2p
42	4589	p2p
42	4608	p2p
42	4637	p2p
42	4739	p2p
42	4777	p2p
42	4826	p2p
42	4844	p2p
42	5385	p2p
42	5413	p2p
42	5568	p2p
42	5580	p2p
42	5769	p2p
42	6067	p2p
42	6079	p2p
42	6461	p2p
42	6539	p2p
42	6667	p2p
42	6679	p2p
42	6720	p2p
42	6762	p2p
42	6830	p2p
42	6939	p2p
42	7473	p2p
42	7500	p2p
42	7575	p2p
42	7631	p2p
42	7660	p2p
42	7738	p2p
42	8218	p2p
42	8222	p2p
42	8359	p2p
42	8419	p2p
42	8422	p2p
42	8426	p2p
42	8447	p2p
42	8468	p2p
42	8492	p2p
42	8596	p2p
42	8607	p2p
42	8657	p2p
42	8758	p2p
42	8928	p2p
42	8943	p2p
42	9002	p2p
42	9189	p2p
42	9266	p2p
42	9304	p2p
42	10026	p2p
42	10533	p2p
42	11058	p2p
42	11096	p2p
42	11164	p2p
42	11666	p2p
42	11686	p2p
42	12350	p2p
42	12637	p2p
42	12714	p2p
42	12779	p2p
42	12859	p2p
42	12874	p2p
42	12989	p2p
42	13030	p2p
42	13237	p2p
42	13618	p2p
42	13703	p2p
42	14361	p2p
42	14537	p2p
42	15412	p2p
42	15435	p2p
42	15469	p2p
42	16559	p2p
42	16668	p2c
42	16700	p2p
42	16735	p2p
42	19151	p2p
42	20080	p2p
42	20144	p2c
42	20562	p2p
42	20640	p2p
42	20932	p2p
42	22652	p2p
42	22691	p2p
42	24130	p2p
42	24989	p2p
42	25091	p2p
42	25152	p2p
42	25160	p2p
42	25220	p2p
42	27678	p2c
42	28917	p2p
42	29049	p2p
42	29140	p2p
42	29208	p2p
42	29222	p2p
42	29608	p2p
42	29611	p2p
42	29636	p2p
42	29686	p2p
42	30132	p2p
42	30781	p2p
42	30844	p2p
42	31019	p2p
42	31133	p2p
42	31500	p2p
42	31715	p2p
42	32978	p2c
42	34288	p2p
42	35369	p2p
42	36351	p2p
42	36910	p2p
42	37105	p2p
42	38052	p2c
42	38809	p2p
42	39202	p2p
42	39326	p2p
42	39792	p2p
42	39912	p2p
42	41095	p2p
42	41692	p2p
42	42708	p2p
42	42861	p2p
42	43531	p2p
42	44953	p2p
42	45494	p2c
42	45896	p2p
42	48039	p2p
42	48166	p2p
42	50300	p2p
42	50384	p2p
42	50763	p2p
42	51185	p2p
42	52306	p2c
42	53070	p2p
42	54145	p2c
42	56730	p2p
45	93	p2p
46	10466	p2p
49	137	p2p
49	1257	p2p
49	2134	p2p
49	3209	p2p
49	4436	p2p
